tvShowID,name,duration,countryOfOrigin,productionCompany,banner,genres,description,status,firstYearRelease
6620ef0dfc13ae0cffa241d9,"Souper, Le (Supper, The)",69,China,Johnston Inc,http://dummyimage.com/106x100.png/dddddd/000000,"[""DRAMA""]","Insertion of Internal Fixation Device into Left Parietal Bone, Open Approach",RELEASED,2004
6620ef0dfc13ae0cffa241da,Barbarian Queen II: The Empress Strikes Back,181,Lithuania,Larson-Ward,http://dummyimage.com/106x100.png/cc0000/ffffff,"[""ACTION"",""ADVENTURE"",""FANTASY""]","Drainage of Lumbosacral Joint, Percutaneous Approach, Diagnostic",RELEASED,2013
6620ef0dfc13ae0cffa241db,Flight of Fury,118,Indonesia,"Johns, Hermiston and Nolan",http://dummyimage.com/140x100.png/5fa2dd/ffffff,"[""ACTION""]","Supplement Lower Jaw with Autologous Tissue Substitute, Open Approach",RELEASED,2004
6620ef0dfc13ae0cffa241dc,America's Most Haunted Inns,196,Iraq,"Hauck, Wisoky and Gleichner",http://dummyimage.com/140x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Excision of Splenic Artery, Percutaneous Endoscopic Approach, Diagnostic",COMING_SOON,2012
6620ef0dfc13ae0cffa241dd,"Birdsong (Cant dels ocells, El)",109,China,"Romaguera, Cummings and Gulgowski",http://dummyimage.com/189x100.png/ff4444/ffffff,"[""DRAMA""]",Low Dose Rate (LDR) Brachytherapy of Ileum using Palladium 103 (Pd-103),RELEASED,2005
6620ef0dfc13ae0cffa241de,Bait,96,Japan,Hyatt Group,http://dummyimage.com/191x100.png/dddddd/000000,"[""ACTION"",""HORROR"",""THRILLER""]","Repair Left Temporal Artery, Percutaneous Approach",RELEASED,2003
6620ef0dfc13ae0cffa241df,"Good Heart, The",114,Cuba,Koch LLC,http://dummyimage.com/159x100.png/cc0000/ffffff,"[""DRAMA""]","Dilation of Upper Artery with Two Drug-eluting Intraluminal Devices, Open Approach",COMING_SOON,2006
6620ef0dfc13ae0cffa241e0,"Steel Trap, The",198,Mexico,Rodriguez and Sons,http://dummyimage.com/151x100.png/5fa2dd/ffffff,"[""CRIME"",""DRAMA""]","Reposition Right Tarsal Joint, Percutaneous Endoscopic Approach",RELEASED,2018
6620ef0dfc13ae0cffa241e1,What Women Want (a.k.a. I Know a Woman's Heart),104,Pakistan,Nolan Group,http://dummyimage.com/219x100.png/cc0000/ffffff,"[""COMEDY"",""ROMANCE""]","Resection of Tongue, Palate, Pharynx Muscle, Percutaneous Endoscopic Approach",RELEASED,2020
6620ef0dfc13ae0cffa241e2,Just Like Me (Igualita a Mi),47,Sweden,Jakubowski and Sons,http://dummyimage.com/204x100.png/cc0000/ffffff,"[""COMEDY"",""ROMANCE""]","Drainage of Right Knee Region with Drainage Device, Percutaneous Endoscopic Approach",COMING_SOON,2016
6620ef0dfc13ae0cffa241e3,Man's Castle,182,China,Berge-Baumbach,http://dummyimage.com/100x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Insertion of Infusion Device into Left Renal Vein, Percutaneous Endoscopic Approach",RELEASED,2009
6620ef0dfc13ae0cffa241e4,Smooth Talk,184,Philippines,"Bruen, Flatley and Klein",http://dummyimage.com/202x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]",Magnetic Resonance Imaging (MRI) of Left Upper Extremity Veins using Other Contrast,RELEASED,2014
6620ef0dfc13ae0cffa241e5,Cloudy with a Chance of Meatballs,171,Indonesia,Brakus-O'Conner,http://dummyimage.com/155x100.png/ff4444/ffffff,"[""ANIMATION"",""CHILDREN"",""FANTASY"",""IMAX""]","Bypass Left Hepatic Duct to Common Bile Duct with Intraluminal Device, Open Approach",RELEASED,2012
6620ef0dfc13ae0cffa241e6,Call Me Bwana,100,Indonesia,"Jacobson, Satterfield and McLaughlin",http://dummyimage.com/164x100.png/dddddd/000000,"[""COMEDY""]",Hyperthermia of Sinuses,RELEASED,2011
6620ef0dfc13ae0cffa241e7,Farmer & Chase,60,Sweden,Ebert-Harvey,http://dummyimage.com/164x100.png/dddddd/000000,"[""COMEDY""]","Dilation of Right Radial Artery with Two Drug-eluting Intraluminal Devices, Open Approach",COMING_SOON,2016
6620ef0dfc13ae0cffa241e8,Faces of Death 4,15,Nigeria,Pfeffer-Raynor,http://dummyimage.com/182x100.png/cc0000/ffffff,"[""DOCUMENTARY"",""HORROR""]","Excision of Uterine Supporting Structure, Percutaneous Approach, Diagnostic",COMING_SOON,2012
6620ef0dfc13ae0cffa241e9,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),173,China,Abernathy Inc,http://dummyimage.com/176x100.png/dddddd/000000,"[""CRIME"",""DRAMA"",""THRILLER""]","Revision of Infusion Device in Testis, External Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa241ea,Tales from the Golden Age (Amintiri din epoca de aur),121,Colombia,Dicki-Sauer,http://dummyimage.com/211x100.png/ff4444/ffffff,"[""COMEDY""]","Fragmentation in Cystic Duct, Open Approach",COMING_SOON,2016
6620ef0dfc13ae0cffa241eb,Vizontele,126,United States,VonRueden-Zemlak,http://dummyimage.com/230x100.png/dddddd/000000,"[""COMEDY"",""DRAMA""]","Transfusion of Nonautologous White Cells into Central Vein, Open Approach",RELEASED,2021
6620ef0dfc13ae0cffa241ec,"Seventh Sign, The",179,Colombia,Hilpert LLC,http://dummyimage.com/187x100.png/5fa2dd/ffffff,"[""DRAMA"",""FANTASY"",""THRILLER""]","Removal of Internal Fixation Device from Thoracolumbar Vertebral Joint, Open Approach",COMING_SOON,2021
6620ef0dfc13ae0cffa241ed,Elfie Hopkins: Cannibal Hunter,54,Israel,Gorczany and Sons,http://dummyimage.com/143x100.png/ff4444/ffffff,"[""HORROR"",""THRILLER""]",Computerized Tomography (CT Scan) of Bilateral Temporomandibular Joints using Low Osmolar Contrast,RELEASED,1999
6620ef0dfc13ae0cffa241ee,Doug's 1st Movie,80,Morocco,"Smith, Brown and Bayer",http://dummyimage.com/236x100.png/5fa2dd/ffffff,"[""ANIMATION"",""CHILDREN""]","Supplement Right Renal Artery with Synthetic Substitute, Open Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa241ef,Upswing (Nousukausi),73,Bhutan,Berge-Weber,http://dummyimage.com/238x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA""]","Dilation of Right Axillary Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Approach",COMING_SOON,2017
6620ef0dfc13ae0cffa241f0,Someday This Pain Will Be Useful to You,190,Yemen,"Wuckert, Altenwerth and Reichel",http://dummyimage.com/216x100.png/cc0000/ffffff,"[""DRAMA""]",High Dose Rate (HDR) Brachytherapy of Hypopharynx using Californium 252 (Cf-252),RELEASED,2004
6620ef0dfc13ae0cffa241f1,Running Scared,112,Vietnam,"Davis, Feest and Funk",http://dummyimage.com/117x100.png/ff4444/ffffff,"[""ACTION"",""COMEDY""]",Computerized Tomography (CT Scan) of Parathyroid Glands using Low Osmolar Contrast,COMING_SOON,2006
6620ef0dfc13ae0cffa241f2,Phil Ochs: There But for Fortune,133,China,Toy-Blanda,http://dummyimage.com/195x100.png/5fa2dd/ffffff,"[""DOCUMENTARY"",""MUSICAL""]","Introduction of Immunostimulator into Peripheral Vein, Percutaneous",RELEASED,1997
6620ef0dfc13ae0cffa241f3,Knucklehead,43,Indonesia,Russel and Sons,http://dummyimage.com/230x100.png/dddddd/000000,"[""COMEDY"",""DRAMA""]","Excision of Coronary Vein, Percutaneous Approach, Diagnostic",COMING_SOON,2017
6620ef0dfc13ae0cffa241f4,Holes in My Shoes,21,Philippines,"Hansen, Russel and Lesch",http://dummyimage.com/125x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Restriction of Left Common Iliac Artery with Branched or Fenestrated Intraluminal Device, One or Two Arteries, Open Approach",RELEASED,2008
6620ef0dfc13ae0cffa241f5,Images,42,Palestinian Territory,Spinka LLC,http://dummyimage.com/108x100.png/dddddd/000000,"[""DRAMA"",""FANTASY"",""HORROR""]","Supplement Soft Palate with Synthetic Substitute, External Approach",RELEASED,2019
6620ef0dfc13ae0cffa241f6,"Story Written with Water, A (Mizu de kakareta monogatari)",175,Japan,Borer-Rutherford,http://dummyimage.com/108x100.png/cc0000/ffffff,"[""DRAMA""]","Muscle Performance Treatment of Genitourinary System using Assistive, Adaptive, Supportive or Protective Equipment",RELEASED,2019
6620ef0dfc13ae0cffa241f7,Caramel (Sukkar banat),134,Haiti,Haley LLC,http://dummyimage.com/108x100.png/ff4444/ffffff,"[""COMEDY""]","Occlusion of Right Colic Artery, Percutaneous Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa241f8,Body Fat Index of Love,25,Philippines,Treutel LLC,http://dummyimage.com/131x100.png/dddddd/000000,"[""COMEDY""]","Supplement Left Lacrimal Bone with Synthetic Substitute, Percutaneous Endoscopic Approach",COMING_SOON,2017
6620ef0dfc13ae0cffa241f9,I Am Michael,24,China,"Cummings, Turcotte and Kautzer",http://dummyimage.com/230x100.png/cc0000/ffffff,"[""DRAMA""]","Excision of Right Lower Extremity Lymphatic, Percutaneous Approach",COMING_SOON,2016
6620ef0dfc13ae0cffa241fa,Lost Boys: The Tribe,84,Indonesia,Jerde-Cole,http://dummyimage.com/156x100.png/ff4444/ffffff,"[""COMEDY"",""HORROR"",""THRILLER""]","Drainage of Cul-de-sac with Drainage Device, Via Natural or Artificial Opening Endoscopic",RELEASED,2004
6620ef0dfc13ae0cffa241fb,"Rich Man's Wife, The",150,Norway,Hoeger Group,http://dummyimage.com/114x100.png/dddddd/000000,"[""THRILLER""]","Insertion of External Fixation Device into Left Metatarsal, Open Approach",COMING_SOON,2014
6620ef0dfc13ae0cffa241fc,Escape Plan,145,South Africa,Wilderman-Schowalter,http://dummyimage.com/158x100.png/cc0000/ffffff,"[""ACTION"",""MYSTERY"",""THRILLER""]","Drainage of Common Bile Duct with Drainage Device, Percutaneous Endoscopic Approach",COMING_SOON,2000
6620ef0dfc13ae0cffa241fd,Life After Beth,39,China,Pollich LLC,http://dummyimage.com/101x100.png/ff4444/ffffff,"[""COMEDY"",""HORROR"",""ROMANCE""]","Revision of Drainage Device in Right Upper Extremity, Open Approach",RELEASED,2004
6620ef0dfc13ae0cffa241fe,Hollywood Between Paranoia and Sci-Fi. The Power of Myth,68,Sweden,Kuhlman and Sons,http://dummyimage.com/218x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Transfer Scalp Subcutaneous Tissue and Fascia with Skin and Subcutaneous Tissue, Open Approach",RELEASED,2013
6620ef0dfc13ae0cffa241ff,Pooh's Heffalump Movie,166,Poland,Erdman and Sons,http://dummyimage.com/237x100.png/5fa2dd/ffffff,"[""ANIMATION"",""CHILDREN""]","Bypass Left Internal Iliac Artery to Right External Iliac Artery with Synthetic Substitute, Open Approach",COMING_SOON,2016
6620ef0dfc13ae0cffa24200,I Am Michael,136,Croatia,Doyle-Watsica,http://dummyimage.com/230x100.png/dddddd/000000,"[""DRAMA""]",Change Cast on Head,RELEASED,2014
6620ef0dfc13ae0cffa24201,Blackbird,97,United States,Ebert LLC,http://dummyimage.com/194x100.png/cc0000/ffffff,"[""ANIMATION""]",Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,RELEASED,2008
6620ef0dfc13ae0cffa24202,"Beast at Bay, A",61,China,"Ryan, Volkman and Zulauf",http://dummyimage.com/243x100.png/dddddd/000000,"[""DRAMA""]","Revision of Synthetic Substitute in Lumbar Vertebral Disc, Percutaneous Endoscopic Approach",COMING_SOON,2004
6620ef0dfc13ae0cffa24203,Paid in Full,69,China,Jast and Sons,http://dummyimage.com/146x100.png/cc0000/ffffff,"[""ACTION"",""DRAMA""]","Removal of Neurostimulator Lead from Azygos Vein, Percutaneous Endoscopic Approach",RELEASED,2018
6620ef0dfc13ae0cffa24204,Long Day's Journey Into Night,116,Yemen,Dach and Sons,http://dummyimage.com/142x100.png/dddddd/000000,"[""DRAMA""]","Removal of Drainage Device from Right Tympanic Membrane, Open Approach",RELEASED,2017
6620ef0dfc13ae0cffa24205,All the Colors of the Dark,146,Indonesia,Conroy-Beatty,http://dummyimage.com/103x100.png/ff4444/ffffff,"[""HORROR"",""MYSTERY"",""THRILLER""]",Computerized Tomography (CT Scan) of Pelvic Arteries using Low Osmolar Contrast,RELEASED,2020
6620ef0dfc13ae0cffa24206,Antarctica,130,Thailand,Bechtelar Group,http://dummyimage.com/142x100.png/5fa2dd/ffffff,"[""ADVENTURE"",""DRAMA""]",Low Dose Rate (LDR) Brachytherapy of Gallbladder using Cesium 137 (Cs-137),COMING_SOON,2012
6620ef0dfc13ae0cffa24207,"Son of No One, The",190,Mexico,"Murphy, Miller and Crona",http://dummyimage.com/220x100.png/ff4444/ffffff,"[""ACTION"",""CRIME"",""THRILLER""]","Replacement of Left Frontal Bone with Autologous Tissue Substitute, Open Approach",RELEASED,2010
6620ef0dfc13ae0cffa24208,"Killing of America, The",163,Russia,Batz and Sons,http://dummyimage.com/246x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Fragmentation in Uterus, Open Approach",RELEASED,2017
6620ef0dfc13ae0cffa24209,Mighty Aphrodite,15,Indonesia,West-Lind,http://dummyimage.com/244x100.png/dddddd/000000,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Removal of Synthetic Substitute from Upper Intestinal Tract, Open Approach",COMING_SOON,2015
6620ef0dfc13ae0cffa2420a,Galileo,166,Peru,"Rogahn, Schiller and Langworth",http://dummyimage.com/106x100.png/5fa2dd/ffffff,"[""DRAMA""]","Dilation of Right Common Carotid Artery, Bifurcation, Open Approach",RELEASED,2002
6620ef0dfc13ae0cffa2420b,Werckmeister Harmonies (Werckmeister harmóniák),190,China,Bechtelar-Kreiger,http://dummyimage.com/244x100.png/5fa2dd/ffffff,"[""DRAMA""]","Drainage of Left Foot Tendon, Percutaneous Approach",COMING_SOON,2014
6620ef0dfc13ae0cffa2420c,The Thirteen Assassins,94,Argentina,"Bruen, Buckridge and Brekke",http://dummyimage.com/215x100.png/cc0000/ffffff,"[""ACTION"",""ADVENTURE""]","Supplement Left Tympanic Membrane with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",RELEASED,2015
6620ef0dfc13ae0cffa2420d,Knockaround Guys,38,China,Koelpin-Reynolds,http://dummyimage.com/200x100.png/5fa2dd/ffffff,"[""ACTION"",""COMEDY"",""CRIME""]","Release Left Testis, Open Approach",RELEASED,2020
6620ef0dfc13ae0cffa2420e,To Be or Not to Be,142,Indonesia,"Quitzon, Cormier and Koss",http://dummyimage.com/152x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA"",""WAR""]","Drainage of Right Metatarsal-Tarsal Joint, Percutaneous Approach, Diagnostic",RELEASED,2016
6620ef0dfc13ae0cffa2420f,"Maria, ihm schmeckt's nicht! (Maria, He Doesn't Like It)",192,Japan,Kuvalis and Sons,http://dummyimage.com/231x100.png/ff4444/ffffff,"[""COMEDY""]",Fluoroscopy of Left Shoulder using High Osmolar Contrast,COMING_SOON,2012
6620ef0dfc13ae0cffa24210,My Girl 2,170,Iran,Becker-Ward,http://dummyimage.com/249x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Dilation of Left Popliteal Artery, Bifurcation, with Two Intraluminal Devices, Open Approach",COMING_SOON,2004
6620ef0dfc13ae0cffa24211,"Have Rocket, Will Travel",53,China,"Stokes, Rempel and Kling",http://dummyimage.com/158x100.png/cc0000/ffffff,"[""COMEDY"",""SCI_FI""]","Excision of Cervix, Via Natural or Artificial Opening, Diagnostic",COMING_SOON,2018
6620ef0dfc13ae0cffa24212,Little Women,194,China,Moore and Sons,http://dummyimage.com/193x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE""]","Revision of Autologous Tissue Substitute in Kidney, Via Natural or Artificial Opening",COMING_SOON,2014
6620ef0dfc13ae0cffa24213,Prisoners,99,Argentina,Kunde and Sons,http://dummyimage.com/167x100.png/5fa2dd/ffffff,"[""DRAMA"",""MYSTERY"",""THRILLER""]",Immobilization of Neck using Brace,RELEASED,2014
6620ef0dfc13ae0cffa24214,"Golden Thread, The (Subarnarekha)",189,Sweden,"Halvorson, Bergstrom and Schmidt",http://dummyimage.com/209x100.png/cc0000/ffffff,"[""DRAMA""]","Supplement Left Thumb Phalanx with Synthetic Substitute, Percutaneous Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa24215,Addicted to Plastic,133,Poland,"Schroeder, Stiedemann and Yost",http://dummyimage.com/136x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Extirpation of Matter from Left Hand Artery, Bifurcation, Percutaneous Approach",RELEASED,2015
6620ef0dfc13ae0cffa24216,Agatha,45,Colombia,"Armstrong, Kutch and Tremblay",http://dummyimage.com/234x100.png/5fa2dd/ffffff,"[""DRAMA"",""MYSTERY""]","Fusion of 2 or more Cervical Vertebral Joints with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",RELEASED,2013
6620ef0dfc13ae0cffa24217,Cargo,34,Indonesia,Mertz-Hammes,http://dummyimage.com/179x100.png/dddddd/000000,"[""DRAMA"",""THRILLER""]","Excision of Right Upper Lung Lobe, Via Natural or Artificial Opening",RELEASED,2014
6620ef0dfc13ae0cffa24218,The Princess Comes Across,94,Philippines,Crist-Morar,http://dummyimage.com/221x100.png/5fa2dd/ffffff,"[""COMEDY"",""MYSTERY"",""ROMANCE"",""THRILLER""]","Supplement Left Upper Leg Muscle with Autologous Tissue Substitute, Open Approach",RELEASED,2016
6620ef0dfc13ae0cffa24219,Diabolique (Les diaboliques),193,China,"Little, Emard and Dicki",http://dummyimage.com/186x100.png/cc0000/ffffff,"[""HORROR"",""MYSTERY"",""THRILLER""]","Occlusion of Abdominal Aorta with Extraluminal Device, Percutaneous Approach",COMING_SOON,2005
6620ef0dfc13ae0cffa2421a,In Two Minds,28,Sweden,O'Kon-Denesik,http://dummyimage.com/214x100.png/5fa2dd/ffffff,"[""(NO GENRES LISTED)""]","Dilation of Middle Colic Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach",RELEASED,2005
6620ef0dfc13ae0cffa2421b,Love and Basketball,182,China,Reynolds Inc,http://dummyimage.com/156x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Inspection of Penis, External Approach",RELEASED,2014
6620ef0dfc13ae0cffa2421c,I Am Bruce Lee,142,Jamaica,"Jerde, Buckridge and Hodkiewicz",http://dummyimage.com/207x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Revision of Infusion Device in Kidney, External Approach",RELEASED,2020
6620ef0dfc13ae0cffa2421d,Gumby: The Movie,49,Saudi Arabia,Bernhard LLC,http://dummyimage.com/133x100.png/dddddd/000000,"[""ANIMATION"",""CHILDREN""]","Fragmentation in Left Hepatic Duct, Via Natural or Artificial Opening",RELEASED,2016
6620ef0dfc13ae0cffa2421e,Felidae,75,China,Vandervort-Hintz,http://dummyimage.com/129x100.png/ff4444/ffffff,"[""ANIMATION"",""MYSTERY"",""THRILLER""]",Removal of Other Device on Left Lower Arm,RELEASED,2019
6620ef0dfc13ae0cffa2421f,25 Watts,181,China,Schmitt Group,http://dummyimage.com/178x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA""]","Reposition Right Abdomen Muscle, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0dfc13ae0cffa24220,Nobody Will Speak of Us When We're Dead (Nadie hablará de nosotras cuando hayamos muerto),70,Indonesia,"Torp, Runolfsson and Senger",http://dummyimage.com/176x100.png/cc0000/ffffff,"[""DRAMA""]","Bypass Gallbladder to Small Intestine, Open Approach",RELEASED,2016
6620ef0dfc13ae0cffa24221,Listen to Your Heart,102,Russia,Sanford Group,http://dummyimage.com/225x100.png/5fa2dd/ffffff,"[""DRAMA"",""MUSICAL"",""ROMANCE""]",Magnetic Resonance Imaging (MRI) of Fetal Heart,COMING_SOON,2007
6620ef0dfc13ae0cffa24222,"Furies, The",134,Russia,Smitham-Reynolds,http://dummyimage.com/181x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE"",""WESTERN""]","Removal of Nonautologous Tissue Substitute from Right Scapula, Percutaneous Endoscopic Approach",RELEASED,2000
6620ef0dfc13ae0cffa24223,How to Seduce Difficult Women,163,South Africa,Kassulke Inc,http://dummyimage.com/108x100.png/cc0000/ffffff,"[""COMEDY""]","Replacement of Left Upper Leg Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Open Approach",RELEASED,2019
6620ef0dfc13ae0cffa24224,Cry of the Banshee,116,Albania,"Luettgen, Balistreri and Kirlin",http://dummyimage.com/174x100.png/5fa2dd/ffffff,"[""HORROR""]","Destruction of Greater Omentum, Percutaneous Approach",COMING_SOON,2018
6620ef0dfc13ae0cffa24225,Le grand soir,177,Indonesia,Batz and Sons,http://dummyimage.com/145x100.png/5fa2dd/ffffff,"[""COMEDY""]","Supplement Right Palatine Bone with Synthetic Substitute, Percutaneous Approach",COMING_SOON,2019
6620ef0dfc13ae0cffa24226,Let Him Have It,50,Netherlands,Jenkins-Medhurst,http://dummyimage.com/138x100.png/dddddd/000000,"[""CRIME"",""DRAMA""]","Extirpation of Matter from Gastric Artery, Percutaneous Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa24227,"Way, The",174,Cyprus,"Walsh, Lynch and Funk",http://dummyimage.com/119x100.png/dddddd/000000,"[""DRAMA""]","Bypass Right Brachial Artery to Lower Arm Vein with Nonautologous Tissue Substitute, Open Approach",COMING_SOON,2004
6620ef0dfc13ae0cffa24228,Fun,150,Indonesia,Hermiston-Brown,http://dummyimage.com/150x100.png/dddddd/000000,"[""CRIME"",""DRAMA""]","Revision of Drainage Device in Upper Extremity Subcutaneous Tissue and Fascia, Percutaneous Approach",RELEASED,2018
6620ef0dfc13ae0cffa24229,Party Girl,164,China,Roob-Hessel,http://dummyimage.com/238x100.png/5fa2dd/ffffff,"[""COMEDY""]","Introduction of Other Antineoplastic into Cranial Cavity and Brain, Via Natural or Artificial Opening",RELEASED,2013
6620ef0dfc13ae0cffa2422a,Capturing Mary,119,Sweden,Konopelski-Kiehn,http://dummyimage.com/107x100.png/dddddd/000000,"[""(NO GENRES LISTED)""]",Plain Radiography of Right Clavicle,RELEASED,2016
6620ef0dfc13ae0cffa2422b,Back Street,79,Greece,"Zemlak, Steuber and Purdy",http://dummyimage.com/206x100.png/ff4444/ffffff,"[""DRAMA""]","Excision of Left Tympanic Membrane, Percutaneous Endoscopic Approach",COMING_SOON,2015
